Product ID,Process temperature [K],Tool wear [min],Target
L50835,311.4,106,0
M18516,311.5,108,0
L50837,311.5,111,0
M18518,311.5,113,0
M18519,311.5,116,0
L50840,311.6,119,0
M18521,311.7,121,0
M18522,311.7,124,0
M18523,311.7,127,0
M18524,311.7,130,0
M18525,311.8,133,0
M18526,311.6,136,0
L50847,311.6,139,0
L50848,311.7,141,0
L50849,311.8,143,0
L50850,311.7,145,0
M18531,311.7,147,0
L50852,311.6,150,0
H33087,311.7,152,0
L50854,311.5,157,0
M18535,311.5,159,0
M18536,311.5,162,0
M18537,311.7,165,0
L50858,311.5,168,0
L50859,311.5,170,0
L50860,311.5,172,0
M18541,311.3,174,0
L50862,311.2,177,0
M18543,311.2,179,0
L50864,311.2,182,1
M18545,311.1,184,0
L50866,311.1,187,0
M18547,311.2,189,0
L50868,311.2,192,0
L50869,311.4,194,0
L50870,311.3,196,0
L50871,311.2,198,0
L50872,311.3,200,0
L50873,311.3,202,0
M18554,311.3,204,0
L50875,311.3,207,1
L50876,311.2,0,0
L50877,311.2,2,0
H33112,311.3,4,0
L50879,311.2,9,0
L50880,311.2,11,0
L50881,311.2,13,0
L50882,311.2,15,0
M18563,311.2,17,0
M18564,311.2,20,0
M18565,311.3,23,0
L50886,311.3,26,0
M18567,311.3,28,0
L50888,311.4,31,0
L50889,311.4,33,0
L50890,311.5,35,0
L50891,311.5,37,0
L50892,311.5,39,0
L50893,311.5,41,0
M18574,311.4,43,0
M18575,311.4,46,0
L50896,311.4,49,0
H33131,311.4,51,0
L50898,311.4,56,0
L50899,311.5,58,0
M18580,311.4,60,0
M18581,311.2,63,0
L50902,311.2,66,0
L50903,311.2,68,0
M18584,311.2,70,0
H33139,311.1,73,0
M18586,311.2,78,0
L50907,311.2,81,0
L50908,311.3,83,0
M18589,311.3,85,0
M18590,311.2,88,0
M18591,311.2,91,0
M18592,311.2,94,0
L50913,311.1,97,0
M18594,311.2,99,0
M18595,311.1,102,0
H33150,311.1,105,0
L50917,311.1,110,0
M18598,311.2,112,0
M18599,311.2,115,0
L50920,311.2,118,0
L50921,311.3,120,0
L50922,311.4,122,0
L50923,311.4,124,0
L50924,311.4,126,0
L50925,311.4,128,0
H33160,311.3,130,0
L50927,311.1,135,0
L50928,311.1,137,0
L50929,311.1,139,0
L50930,311.1,141,0
L50931,311.1,143,0
H33166,311.1,145,0
L50933,311.0,150,0
L50934,311.0,152,0
L50935,311.0,154,0
L50936,311.1,156,0
M18617,311.1,158,0
M18618,311.0,161,0
L50939,311.0,164,0
L50940,310.9,166,1
M18621,311.0,168,0
M18622,311.0,171,0
L50943,311.0,174,0
L50944,311.0,176,0
M18625,311.1,178,0
L50946,311.1,181,0
L50947,311.1,183,0
L50948,311.0,185,0
M18629,311.0,187,0
L50950,311.0,190,0
M18631,311.0,192,0
L50952,311.1,195,0
M18633,311.1,197,0
M18634,311.1,200,0
H33189,311.1,203,0
L50956,311.1,208,0
M18637,311.1,210,0
M18638,311.1,0,0
L50959,311.0,3,0
L50960,311.1,5,0
L50961,310.8,7,0
L50962,310.8,9,0
H33197,310.8,11,0
L50964,310.8,16,0
L50965,310.9,18,0
L50966,310.9,20,0
L50967,310.8,22,1
L50968,310.8,24,0
L50969,310.8,26,0
L50970,310.9,28,0
L50971,311.0,30,0
L50972,310.9,32,0
L50973,310.9,34,1
M18654,310.8,36,0
M18655,310.8,39,0
M18656,310.8,42,0
L50977,310.8,45,0
L50978,310.8,47,0
L50979,310.9,49,0
M18660,310.9,51,0
M18661,310.9,54,0
M18662,310.9,57,0
L50983,310.9,60,0
L50984,310.9,62,0
M18665,311.0,64,0
M18666,310.9,67,1
M18667,311.0,70,0
M18668,310.9,73,0
L50989,310.8,76,0
M18670,310.8,78,0
M18671,310.7,81,0
L50992,310.6,84,0
L50993,310.6,86,0
M18674,310.6,88,1
L50995,310.7,91,0
L50996,310.6,93,0
M18677,310.6,95,0
L50998,310.7,98,0
L50999,310.7,100,0
L51000,310.8,102,0
L51001,310.9,104,0
M18682,311.0,106,0
M18683,310.9,109,0
L51004,310.9,112,0
H33239,310.7,114,0
H33240,310.8,119,0
M18687,310.9,124,0
M18688,310.8,127,0
H33243,310.9,130,1
L51010,310.9,135,0
M18691,310.9,137,0
M18692,310.9,140,0
M18693,311.0,143,0
M18694,311.1,146,0
M18695,311.1,149,0
L51016,311.2,152,0
L51017,311.2,154,0
L51018,311.1,156,0
M18699,311.0,158,0
L51020,311.0,161,0
L51021,311.1,163,0
L51022,311.2,165,0
L51023,311.2,167,0
L51024,311.1,169,0
L51025,311.0,171,0
L51026,310.9,173,0
M18707,311.0,175,0
L51028,310.9,178,0
L51029,311.0,180,0
M18710,311.0,182,0
H33265,310.9,185,0
L51032,310.9,190,0
L51033,311.0,192,0
L51034,311.0,194,1
H33269,311.1,196,0
M18716,311.2,201,0
H33271,311.2,204,0
L51038,311.4,209,0
L51039,311.5,211,0
L51040,311.5,213,0
M18721,311.5,215,0
H33276,311.5,218,0
L51043,311.4,223,0
M18724,311.4,225,0
H33279,311.5,228,1
L51046,311.6,0,0
M18727,311.6,2,1
M18728,311.7,5,0
L51049,311.7,8,0
L51050,311.8,10,0
M18731,311.8,12,0
L51052,311.9,15,0
L51053,311.8,17,0
L51054,311.7,19,0
L51055,311.8,21,0
L51056,311.8,23,0
H33291,311.7,25,0
L51058,311.7,30,0
M18739,311.7,32,0
L51060,311.6,35,0
L51061,311.5,37,0
L51062,311.6,39,0
M18743,311.4,41,0
H33298,311.5,44,0
L51065,311.5,49,0
L51066,311.3,51,0
L51067,311.2,53,0
L51068,311.2,55,0
L51069,311.2,57,0
L51070,311.2,59,0
L51071,311.1,61,0
M18752,311.1,63,0
L51073,311.2,66,0
M18754,311.2,68,0
M18755,311.2,71,0
M18756,311.2,74,0
M18757,311.1,77,0
M18758,311.1,80,0
M18759,311.0,83,0
M18760,311.1,86,0
H33315,311.1,89,0
L51082,311.1,94,0
H33317,311.1,96,0
H33318,311.1,101,0
M18765,311.2,106,0
L51086,311.2,109,0
M18767,311.2,111,0
L51088,311.2,114,0
H33323,311.3,116,0
L51090,311.4,121,0
M18771,311.3,123,0
L51092,311.4,126,0
M18773,311.4,128,0
L51094,311.5,131,0
L51095,311.5,133,0
L51096,311.6,135,0
L51097,311.7,137,0
M18778,311.5,139,0
H33333,311.5,142,0
L51100,311.5,147,0
L51101,311.5,149,0
M18782,311.4,151,0
M18783,311.4,154,0
M18784,311.4,157,0
L51105,311.6,160,0
L51106,311.5,162,0
H33341,311.5,164,0
L51108,311.5,169,1
M18789,311.6,171,0
M18790,311.6,174,0
M18791,311.7,177,0
L51112,311.6,180,0
L51113,311.6,182,0
M18794,311.6,184,0
M18795,311.6,187,1
L51116,311.5,190,0
L51117,311.5,192,0
L51118,311.5,194,0
L51119,311.6,196,0
L51120,311.5,198,0
L51121,311.4,200,0
M18802,311.4,202,0
L51123,311.4,205,1
L51124,311.2,207,0
L51125,311.3,0,0
M18806,311.3,2,0
H33361,311.3,5,0
M18808,311.3,10,0
L51129,311.5,13,0
L51130,311.4,15,0
M18811,311.4,17,0
L51132,311.4,20,0
M18813,311.4,22,0
M18814,311.4,25,0
L51135,311.5,28,0
M18816,311.4,30,0
L51137,311.4,33,0
L51138,311.3,35,0
M18819,311.4,37,0
L51140,311.4,40,0
M18821,311.4,42,0
L51142,311.5,45,0
H33377,311.5,47,0
M18824,311.6,52,0
L51145,311.5,55,0
L51146,311.5,57,0
M18827,311.4,59,0
M18828,311.4,62,0
L51149,311.4,65,0
M18830,311.4,67,0
H33385,311.4,70,0
L51152,311.4,75,0
L51153,311.4,77,0
L51154,311.5,79,0
H33389,311.5,81,0
H33390,311.4,86,0
M18837,311.3,91,0
L51158,311.3,94,0
L51159,311.3,96,0
M18840,311.3,98,0
M18841,311.3,101,0
L51162,311.3,104,0
L51163,311.3,106,0
L51164,311.3,108,0
L51165,311.2,110,0
M18846,311.3,112,0
M18847,311.3,115,0
L51168,311.3,118,0
L51169,311.3,120,0
H33404,311.2,122,0
L51171,311.3,127,0
L51172,311.3,129,0
L51173,311.3,131,0
L51174,311.4,133,0
L51175,311.3,135,0
M18856,311.3,137,0
L51177,311.1,140,0
L51178,311.0,142,0
L51179,311.0,144,0
L51180,311.2,146,0
H33415,311.2,148,0
L51182,311.2,153,1
L51183,311.2,155,0
L51184,311.1,157,0
M18865,311.1,159,0
L51186,311.2,162,0
L51187,311.2,164,0
M18868,311.2,166,0
L51189,311.2,169,0
M18870,311.1,171,0
L51191,311.1,174,0
M18872,311.2,176,0
M18873,311.1,179,0
L51194,311.0,182,0
L51195,310.9,184,0
L51196,310.9,186,0
L51197,310.8,188,0
M18878,310.8,190,0
M18879,310.9,193,0
L51200,311.0,196,0
H33435,310.9,198,0
L51202,310.9,203,0
L51203,311.0,205,0
M18884,311.0,207,1
H33439,311.0,210,0
M18886,311.0,215,0
L51207,311.0,218,0
L51208,310.9,220,0
H33443,310.9,222,0
L51210,310.8,227,0
L51211,310.8,229,0
L51212,310.8,231,1
L51213,310.8,233,0
L51214,310.8,235,1
L51215,310.8,0,0
L51216,310.8,2,0
M18897,310.8,4,0
L51218,310.9,7,0
L51219,310.8,9,0
L51220,310.8,11,0
L51221,310.9,13,0
L51222,310.9,15,0
M18903,310.8,17,0
M18904,310.9,20,1
M18905,310.9,23,0
M18906,310.9,26,0
L51227,311.0,29,0
L51228,311.0,31,1
L51229,310.8,33,0
L51230,310.8,35,0
L51231,310.8,37,0
M18912,310.8,39,0
M18913,310.9,42,0
M18914,310.9,45,0
L51235,311.0,48,0
L51236,310.9,50,0
L51237,310.9,52,0
M18918,310.9,54,0
L51239,310.8,57,0
M18920,310.9,59,0
L51241,310.8,62,0
L51242,310.9,64,0
L51243,310.8,66,0
L51244,310.7,68,0
M18925,310.7,70,0
M18926,310.7,73,0
L51247,310.7,76,0
L51248,310.7,78,0
M18929,310.7,80,0
L51250,310.7,83,0
L51251,310.6,85,1
L51252,310.6,87,0
M18933,310.6,89,0
L51254,310.7,92,0
L51255,310.6,94,0
M18936,310.6,96,0
L51257,310.5,99,0
H33492,310.7,101,1
L51259,310.5,106,0
L51260,310.4,108,1
L51261,310.4,110,1
L51262,310.4,112,0
M18943,310.4,114,0
L51264,310.4,117,0
H33499,310.5,119,0
L51266,310.5,124,0
L51267,310.4,126,1
L51268,310.5,128,0
M18949,310.5,130,0
L51270,310.5,133,0
M18951,310.4,135,0
H33506,310.5,138,0
M18953,310.5,143,0
L51274,310.5,146,0
H33509,310.5,148,0
L51276,310.4,153,1
L51277,310.4,155,0
L51278,310.3,157,0
L51279,310.4,159,0
L51280,310.4,161,0
L51281,310.4,163,0
L51282,310.4,165,0
L51283,310.4,167,0
L51284,310.5,169,0
L51285,310.6,171,0
L51286,310.5,173,0
L51287,310.5,175,0
L51288,310.5,177,0
M18969,310.6,179,0
L51290,310.6,182,0
M18971,310.6,184,0
H33526,310.5,187,0
L51293,310.6,192,0
L51294,310.6,194,0
H33529,310.6,196,0
M18976,310.5,201,0
L51297,310.5,204,1
L51298,310.6,206,0
L51299,310.7,208,1
M18980,310.7,210,1
M18981,310.7,213,1
L51302,310.6,0,0
M18983,310.6,2,0
L51304,310.6,5,0
L51305,310.6,7,0
M18986,310.6,9,0
H33541,310.6,12,0
L51308,310.4,17,0
M18989,310.3,19,0
L51310,310.4,22,1
L51311,310.3,24,0
M18992,310.3,26,0
L51313,310.3,29,0
L51314,310.3,31,0
M18995,310.3,33,0
L51316,310.1,36,0
L51317,310.1,38,0
L51318,310.2,40,1
H33553,310.2,42,0
L51320,310.2,47,1
H33555,310.1,49,0
L51322,310.1,54,0
L51323,310.1,56,0
L51324,310.1,58,0
M19005,310.3,60,0
L51326,310.3,63,0
L51327,310.3,65,0
L51328,310.3,67,0
L51329,310.4,69,0
L51330,310.4,71,0
M19011,310.4,73,1
M19012,310.5,76,0
M19013,310.4,79,1
M19014,310.4,82,0
L51335,310.5,85,1
M19016,310.5,87,0
L51337,310.5,90,1
L51338,310.4,92,0
M19019,310.5,94,0
M19020,310.4,97,0
H33575,310.3,100,0
L51342,310.4,105,0
L51343,310.5,107,0
L51344,310.6,109,1
M19025,310.5,111,0
H33580,310.6,114,0
M19027,310.7,119,0
L51348,310.6,122,0
L51349,310.5,124,0
M19030,310.6,126,1
M19031,310.5,129,0
L51352,310.6,132,0
M19033,310.6,134,1
L51354,310.7,137,0
L51355,310.7,139,0
M19036,310.7,141,0
L51357,310.9,144,0
L51358,310.9,146,0
L51359,310.9,148,1
L51360,310.8,150,0
M19041,310.7,152,0
L51362,310.7,155,1
L51363,310.7,157,0
L51364,310.6,159,1
L51365,310.6,161,1
M19046,310.6,163,0
M19047,310.7,166,0
M19048,310.8,169,0
L51369,310.9,172,0
H33604,310.9,174,0
L51371,311.0,179,0
M19052,311.0,181,0
L51373,311.1,184,0
L51374,311.0,186,0
L51375,311.0,188,0
M19056,311.0,190,0
L51377,311.0,193,0
M19058,311.1,195,0
M19059,311.1,198,0
L51380,311.1,201,0
L51381,311.0,203,0
L51382,311.0,205,0
M19063,310.9,207,0
M19064,310.9,210,0
L51385,310.8,213,0
M19066,310.8,215,0
M19067,310.9,218,1
M19068,310.9,0,0
M19069,310.8,3,0
L51390,310.8,6,0
L51391,310.7,8,1
M19072,310.6,10,0
L51393,310.7,13,0
L51394,310.6,15,0
M19075,310.7,17,0
L51396,310.7,20,0
L51397,310.6,22,0
M19078,310.6,24,0
L51399,310.7,27,0
M19080,310.6,29,0
L51401,310.6,32,0
M19082,310.6,34,0
L51403,310.7,37,0
L51404,310.7,39,0
L51405,310.7,41,1
L51406,310.8,43,0
L51407,310.8,45,0
L51408,310.8,47,0
M19089,310.8,49,0
L51410,310.8,52,0
L51411,310.8,54,0
L51412,310.9,56,0
M19093,310.9,58,0
H33648,310.9,61,0
L51415,310.8,66,0
L51416,310.9,68,0
L51417,311.0,70,0
M19098,311.0,72,0
L51419,311.0,75,0
L51420,311.1,77,0
L51421,311.0,79,0
L51422,311.0,81,0
M19103,310.9,83,0
L51424,310.9,86,0
M19105,311.1,88,0
L51426,311.0,91,0
L51427,311.0,93,1
L51428,311.0,95,0
L51429,310.9,97,1
L51430,311.0,99,0
H33665,310.9,101,1
H33666,311.0,106,0
M19113,311.0,111,1
L51434,311.0,114,1
M19115,311.0,116,0
M19116,311.0,119,0
M19117,311.0,122,0
M19118,311.1,125,1
L51439,311.2,128,0
H33674,311.1,130,0
L51441,311.1,135,0
L51442,311.0,137,0
L51443,311.0,139,0
M19124,311.0,141,0
L51445,311.0,144,0
L51446,311.1,146,0
L51447,311.0,148,0
L51448,311.0,150,0
L51449,311.0,152,0
L51450,310.9,154,1
L51451,310.8,156,0
L51452,310.8,158,0
L51453,310.8,160,0
L51454,310.6,162,0
M19135,310.5,164,0
M19136,310.4,167,0
L51457,310.4,170,0
L51458,310.1,172,0
L51459,310.1,174,1
L51460,310.1,176,0
L51461,310.0,178,0
L51462,309.9,180,1
M19143,309.9,182,1
L51464,310.0,185,0
L51465,309.9,187,1
M19146,309.9,189,0
M19147,309.9,192,0
M19148,310.0,195,0
M19149,310.0,198,0
L51470,310.0,201,0
L51471,310.0,203,0
M19152,310.1,205,1
L51473,310.0,208,0
M19154,310.1,210,0
L51475,310.2,213,0
L51476,310.2,215,1
M19157,310.2,217,0
M19158,310.2,0,0
L51479,310.1,3,0
M19160,310.1,5,0
L51481,310.2,8,0
L51482,310.1,10,0
L51483,310.2,12,0
L51484,310.1,14,0
L51485,310.1,16,0
L51486,310.0,18,0
L51487,309.9,20,1
H33722,309.9,22,0
M19169,309.9,27,0
L51490,310.0,30,0
M19171,310.1,32,0
L51492,310.1,35,0
L51493,310.1,37,0
H33728,310.1,39,0
M19175,310.0,44,0
L51496,310.1,47,0
M19177,310.0,49,0
L51498,310.1,52,0
M19179,310.2,54,0
L51500,310.3,57,0
L51501,310.2,59,0
M19182,310.1,61,0
L51503,310.3,64,1
L51504,310.2,66,0
L51505,310.2,68,0
L51506,310.1,70,1
H33741,310.1,72,0
L51508,310.1,77,1
L51509,310.0,79,0
L51510,309.8,81,0
M19191,309.9,83,0
M19192,309.9,86,0
L51513,309.8,89,0
L51514,309.8,91,0
L51515,309.9,93,0
H33750,309.9,95,0
L51517,309.9,100,0
L51518,309.9,102,0
L51519,309.9,104,0
M19200,309.9,106,0
L51521,309.8,109,0
M19202,309.8,111,1
L51523,309.8,114,0
H33758,309.9,116,0
M19205,309.8,121,0
L51526,309.7,124,0
H33761,309.8,126,0
L51528,309.8,131,0
L51529,309.7,133,0
M19210,309.7,135,0
L51531,309.6,138,0
L51532,309.7,140,0
M19213,309.7,142,1
L51534,309.8,145,0
H33769,309.8,147,1
L51536,309.8,152,0
L51537,309.9,154,0
H33772,309.9,156,0
M19219,310.0,161,0
L51540,310.1,164,0
M19221,310.1,166,1
L51542,310.1,169,0
H33777,310.1,171,0
H33778,310.1,176,0
L51545,310.0,181,0
L51546,309.9,183,0
H33781,309.9,185,0
L51548,310.0,190,0
H33783,309.9,192,0
L51550,309.9,197,1
L51551,309.8,199,0
M19232,309.6,201,0
M19233,309.7,204,0
L51554,309.7,207,0
L51555,309.7,209,0
M19236,309.6,211,0
M19237,309.6,214,0
M19238,309.6,217,0
M19239,309.5,220,0
L51560,309.6,223,0
L51561,309.6,225,0
L51562,309.5,227,0
L51563,309.5,229,1
L51564,309.6,231,0
L51565,309.7,233,1
L51566,309.7,0,0
L51567,309.8,2,0
L51568,309.8,4,0
M19249,310.0,6,1
M19250,310.1,9,0
M19251,310.1,12,1
L51572,310.1,15,0
M19253,310.1,17,0
L51574,310.0,20,0
L51575,310.1,22,0
H33810,310.1,24,0
L51577,310.2,29,0
M19258,310.1,31,0
L51579,310.1,34,0
L51580,310.1,36,1
H33815,310.0,38,0
H33816,310.2,43,0
L51583,310.1,48,0
M19264,310.2,50,0
L51585,310.2,53,1
L51586,310.3,55,1
L51587,310.2,57,0
L51588,310.1,59,0
M19269,310.1,61,1
L51590,310.2,64,0
L51591,310.3,66,0
L51592,310.5,68,0
M19273,310.5,70,0
L51594,310.5,73,0
L51595,310.4,75,0
M19276,310.4,77,0
L51597,310.4,80,1
L51598,310.3,82,0
M19279,310.2,84,1
H33834,310.2,87,0
L51601,310.2,92,1
M19282,310.2,94,0
M19283,310.2,97,0
M19284,310.2,100,0
L51605,310.2,103,0
L51606,310.3,105,0
M19287,310.1,107,1
L51608,310.1,110,0
M19289,310.1,112,0
H33844,310.1,115,0
H33845,310.2,120,0
L51612,310.2,125,0
H33847,310.2,127,0
L51614,310.1,132,0
L51615,310.1,134,1
M19296,310.1,136,0
L51617,310.2,139,0
L51618,310.1,141,0
M19299,310.2,143,0
L51620,310.3,146,0
L51621,310.2,148,1
L51622,310.2,150,0
L51623,310.3,152,0
L51624,310.2,154,0
L51625,310.2,156,0
L51626,310.3,158,0
M19307,310.3,160,0
L51628,310.3,163,1
M19309,310.3,165,1
L51630,310.3,168,0
L51631,310.3,170,0
M19312,310.3,172,0
L51633,310.2,175,0
L51634,310.1,177,0
H33869,310.1,179,0
L51636,310.1,184,0
M19317,310.3,186,0
L51638,310.4,189,0
L51639,310.4,191,0
L51640,310.5,193,0
L51641,310.5,195,0
L51642,310.5,197,1
L51643,310.6,199,0
L51644,310.6,201,0
L51645,310.6,203,0
L51646,310.6,205,0
L51647,310.6,207,0
L51648,310.5,209,0
L51649,310.5,211,1
L51650,310.6,0,0
L51651,310.6,2,0
L51652,310.6,4,0
L51653,310.5,6,0
L51654,310.5,8,0
L51655,310.5,10,1
L51656,310.4,12,0
L51657,310.3,14,0
L51658,310.2,16,0
L51659,310.2,18,0
H33894,310.4,20,1
M19341,310.4,25,0
H33896,310.5,28,0
L51663,310.4,33,0
M19344,310.4,35,0
L51665,310.4,38,0
M19346,310.5,40,0
L51667,310.5,43,0
M19348,310.4,45,0
L51669,310.4,48,0
L51670,310.4,50,0
H33905,310.4,52,0
M19352,310.5,57,0
L51673,310.5,60,0
H33908,310.4,62,0
L51675,310.4,67,1
M19356,310.4,69,0
L51677,310.3,72,0
H33912,310.4,74,0
H33913,310.3,79,0
L51680,310.4,84,0
L51681,310.2,86,1
L51682,310.2,88,0
M19363,310.2,90,0
L51684,310.1,93,0
L51685,310.1,95,0
M19366,310.1,97,0
L51687,310.1,100,0
L51688,310.0,102,0
L51689,310.1,104,0
L51690,310.2,106,1
L51691,310.2,108,0
M19372,310.3,110,0
L51693,310.3,113,0
L51694,310.3,115,0
L51695,310.4,117,0
L51696,310.3,119,0
L51697,310.3,121,0
L51698,310.3,123,0
L51699,310.4,125,0
L51700,310.4,127,0
L51701,310.4,129,0
M19382,310.5,131,0
L51703,310.4,134,0
M19384,310.5,136,0
M19385,310.4,139,0
L51706,310.4,142,0
M19387,310.5,144,1
L51708,310.5,147,0
M19389,310.4,149,0
L51710,310.4,152,0
L51711,310.5,154,0
H33946,310.4,156,0
M19393,310.3,161,1
L51714,310.2,164,0
L51715,310.2,166,0
L51716,310.2,168,1
L51717,310.2,170,0
L51718,310.3,172,0
L51719,310.3,174,0
M19400,310.4,176,0
L51721,310.4,179,0
M19402,310.4,181,0
M19403,310.5,184,0
L51724,310.4,187,1
L51725,310.5,189,0
M19406,310.4,191,0
M19407,310.4,194,0
L51728,310.5,197,0
L51729,310.6,199,0
M19410,310.5,201,0
M19411,310.5,204,0
M19412,310.5,207,0
L51733,310.5,0,0
L51734,310.5,2,0
L51735,310.6,4,0
M19416,310.6,6,1
L51737,310.6,9,0
L51738,310.7,11,1
L51739,310.7,13,0
L51740,310.7,15,0
L51741,310.8,17,0
L51742,310.7,19,0
L51743,310.7,21,0
L51744,310.8,23,0
H33979,310.8,25,1
L51746,310.8,30,0
M19427,310.8,32,0
M19428,310.8,35,0
L51749,310.9,38,0
L51750,310.9,40,1
L51751,310.9,42,0
M19432,311.0,44,0
H33987,311.0,47,0
M19434,311.0,52,0
M19435,311.0,55,0
M19436,311.1,58,0
L51757,311.2,61,0
L51758,311.2,63,0
L51759,311.2,65,1
L51760,311.2,67,0
L51761,311.2,69,0
L51762,311.2,71,0
M19443,311.2,73,0
L51764,311.1,76,0
L51765,311.1,78,0
L51766,310.9,80,0
M19447,311.0,82,0
L51768,311.0,85,0
L51769,311.1,87,0
L51770,311.1,89,0
H34005,311.2,91,0
L51772,311.1,96,0
L51773,311.2,98,0
M19454,311.2,100,0
M19455,311.2,103,0
L51776,311.2,106,1
M19457,311.1,108,0
L51778,311.2,111,0
L51779,311.1,113,0
L51780,311.0,115,1
M19461,311.1,117,1
M19462,311.0,120,0
H34017,311.0,123,0
L51784,311.0,128,0
H34019,311.0,130,0
L51786,311.1,135,0
L51787,311.1,137,0
M19468,311.2,139,0
L51789,311.2,142,0
L51790,311.2,144,0
L51791,311.3,146,1
L51792,311.3,148,0
L51793,311.3,150,0
H34028,311.2,152,0
L51795,311.3,157,0
L51796,311.4,159,0
M19477,311.4,161,0
M19478,311.3,164,1
H34033,311.3,167,0
L51800,311.3,172,1
L51801,311.2,174,1
M19482,311.1,176,0
L51803,311.1,179,0
M19484,311.1,181,0
L51805,311.2,184,0
L51806,311.2,186,0
M19487,311.2,188,0
M19488,311.1,191,0
L51809,311.2,194,0
L51810,311.2,196,0
L51811,311.2,198,0
M19492,311.2,200,1
L51813,311.2,203,0
L51814,311.2,205,0
M19495,311.2,207,0
L51816,311.3,210,0
M19497,311.3,212,0
L51818,311.3,215,0
L51819,311.3,217,0
L51820,311.2,219,0
H34055,311.3,221,0
L51822,311.4,226,1
L51823,311.4,228,1
L51824,311.4,230,0
L51825,311.4,232,0
L51826,311.4,234,1
L51827,311.4,0,0
L51828,311.4,2,0
M19509,311.4,4,0
L51830,311.4,7,0
L51831,311.4,9,1
L51832,311.2,11,0
M19513,311.1,13,0
M19514,311.0,16,0
L51835,311.1,19,0
L51836,311.2,21,0
L51837,311.2,23,0
L51838,311.2,25,0
M19519,311.2,27,0
L51840,311.2,30,0
L51841,311.3,32,1
H34076,311.2,34,0
L51843,311.3,39,0
M19524,311.3,41,0
M19525,311.4,44,1
M19526,311.5,47,0
H34081,311.4,50,0
H34082,311.4,55,0
M19529,311.5,60,1
L51850,311.4,63,0
L51851,311.4,65,0
L51852,311.5,67,0
L51853,311.5,69,0
L51854,311.5,71,0
H34089,311.5,73,0
L51856,311.5,78,0
H34091,311.6,80,0
H34092,311.7,85,0
L51859,311.8,90,0
L51860,311.7,92,0
M19541,311.8,94,0
L51862,311.8,97,0
L51863,311.8,99,0
M19544,311.8,101,1
M19545,311.8,104,0
M19546,311.6,107,0
L51867,311.6,110,0
L51868,311.6,112,0
M19549,311.5,114,0
M19550,311.5,117,0
L51871,311.5,120,0
M19552,311.4,122,0
M19553,311.5,125,0
L51874,311.5,128,0
L51875,311.6,130,0
L51876,311.6,132,0
M19557,311.6,134,0
L51878,311.6,137,0
L51879,311.6,139,0
L51880,311.7,141,0
H34115,311.7,143,0
L51882,311.8,148,1
M19563,311.8,150,0
L51884,311.9,153,0
L51885,311.8,155,0
L51886,311.7,157,0
L51887,311.8,159,0
L51888,311.7,161,0
M19569,311.6,163,0
L51890,311.7,166,0
M19571,311.7,168,0
L51892,311.8,171,0
L51893,311.8,173,0
H34128,311.8,175,0
L51895,311.7,180,0
L51896,311.6,182,0
M19577,311.6,184,0
L51898,311.6,187,1
M19579,311.7,189,0
M19580,311.7,192,1
L51901,311.8,195,0
M19582,311.8,197,0
L51903,311.8,200,1
L51904,311.9,202,0
M19585,311.8,204,0
M19586,311.8,207,0
M19587,311.8,210,1
L51908,311.7,213,0
L51909,311.8,215,1
L51910,311.7,217,0
L51911,311.6,219,1
L51912,311.7,221,0
L51913,311.6,223,0
L51914,311.5,225,0
L51915,311.5,227,0
L51916,311.5,0,0
M19597,311.5,2,1
M19598,311.4,5,0
L51919,311.4,8,1
L51920,311.5,10,0
L51921,311.3,12,0
L51922,311.3,14,0
L51923,311.3,16,0
L51924,311.3,18,0
H34159,311.2,20,0
L51926,311.2,25,0
L51927,311.2,27,0
L51928,311.2,29,1
L51929,311.2,31,0
M19610,311.2,33,0
L51931,311.4,36,0
H34166,311.3,38,0
H34167,311.4,43,0
M19614,311.5,48,0
L51935,311.7,51,1
H34170,311.7,53,0
L51937,311.6,58,0
L51938,311.6,60,0
L51939,311.6,62,1
L51940,311.7,64,0
H34175,311.9,66,1
M19622,312.0,71,1
L51943,312.1,74,0
M19624,312.0,76,0
L51945,312.0,79,0
M19626,312.0,81,0
L51947,311.9,84,0
L51948,312.0,86,1
H34183,311.9,88,0
L51950,311.9,93,1
M19631,311.9,95,0
M19632,312.0,98,0
L51953,312.0,101,0
L51954,312.0,103,0
L51955,312.0,105,0
L51956,312.1,107,0
M19637,312.2,109,0
H34192,312.2,112,1
L51959,312.3,117,0
L51960,312.4,119,0
L51961,312.3,121,0
L51962,312.5,123,0
L51963,312.5,125,0
L51964,312.6,127,0
H34199,312.7,129,0
L51966,312.6,134,0
L51967,312.6,136,0
H34202,312.6,138,0
L51969,312.8,143,0
L51970,312.8,145,0
M19651,312.7,147,0
H34206,312.7,150,0
H34207,312.6,155,0
L51974,312.6,160,0
L51975,312.5,162,0
L51976,312.4,164,0
L51977,312.5,166,0
L51978,312.5,168,0
L51979,312.5,170,0
M19660,312.5,172,0
L51981,312.4,175,0
M19662,312.4,177,0
L51983,312.5,180,0
L51984,312.6,182,0
L51985,312.6,184,0
H34220,312.5,186,0
L51987,312.4,191,0
L51988,312.3,193,0
L51989,312.2,195,0
M19670,312.1,197,0
M19671,312.0,200,0
L51992,311.9,203,0
M19673,311.8,205,0
L51994,311.8,208,1
H34229,311.9,210,0
L51996,312.0,215,1
L51997,312.1,0,0
M19678,312.1,2,0
